token,idade,genero,raca_cor_etnia,pcd,uf_onde_mora,vive_no_brasil,pais_onde_mora,nivel_de_ensino,area_de_formacao,situacao_de_trabalho,setor,cargo_atual,nivel_profissional,faixa_salarial,tempo_experiencia_dados,modelo_trabalho_atual,modelo_trabalho_ideal
chm5mbw7p0k2yl8chm186resbdzqri5m,43,Masculino,Parda,Não,MA,True,Brasil,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",Não informado,Desempregado,Não informado,Não informado,Não informado,Não informado,Não informado
1wsvuom6u9z6xp7on0n9bpz3x1wsvuom,43,Masculino,Branca,Não,RS,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Analista de Dados/Data Analyst,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 5 a 6 anos,Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
v1tiv71n8vwv7j0s48v1tiv71ju33q5q,43,Masculino,Branca,Não,SP,True,Brasil,Doutorado ou Phd,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Indústria,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 7 a 10 anos,Modelo 100% remoto,Modelo 100% remoto
4jy74zt9m70b6qyi4jy7442kqmf50bg5,43,Masculino,Branca,Não,RS,True,Brasil,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Não Informado,Não informado,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Modelo 100% remoto,Modelo 100% remoto
v2ggnt5br93n0yv2gg11nexb5yij2f8r,43,Masculino,Parda,Não,SP,True,Brasil,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,"Desempregado, buscando recolocação",Não informado,Desempregado,Não informado,Não informado,Não informado,Não informado,Não informado
phlk7ngvo0gznk0wxetphlk7dkf8jzd3,43,Masculino,Branca,Não,SP,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Não Informado,Pleno,de R$ 16.001/mês a R$ 20.000/mês,de 3 a 4 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
5xcs29v2tdkhxvck8s5xclf9weemrxf2,43,Masculino,Preta,Não,PE,True,Brasil,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Engenheiro de Dados/Data Engineer/Data Architect,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 5 a 6 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
nbr403pkp9ztn9dnbr4bphp400jh8ecw,43,Masculino,Branca,Não,SP,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,Não Informado,Não informado,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,Modelo híbrido com dias fixos de trabalho presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
wpa8ea35iiwrd9qaigpyg2ywpa8e9j2d,43,Masculino,Parda,Não,PE,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Marketing,Não Informado,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Modelo híbrido com dias fixos de trabalho presencial,Modelo híbrido com dias fixos de trabalho presencial
5tt23hdnygmcb2xgy5tt23hvk9fsp1so,43,Masculino,Parda,Não,RO,True,Brasil,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Finanças ou Bancos,Não Informado,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Modelo 100% presencial,Modelo híbrido com dias fixos de trabalho presencial
54g04a10d9pftrk54g0grmbbpl3wt0is,43,Masculino,Branca,Não,SP,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,Arquiteto de Dados/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 5 a 6 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
1y648ij64bd7jfaywzzj1y63s1vevi23,43,Masculino,Branca,Não,MG,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área da Saúde,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
1o1gz2j5ot59kr26y1o1gz28opv9whnt,43,Masculino,Branca,Não,SP,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Setor Farmaceutico,Não Informado,Não informado,Acima de R$ 40.001/mês,Mais de 10 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
z3sr9uskppzt5z3sr9denrjme8gwjwin,43,Masculino,Branca,Não,MG,True,Brasil,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,Trabalho na área Acadêmica/Pesquisador,Não informado,Não Informado,Não informado,Não informado,Não informado,Não informado,Não informado
3xyxiel53l8fmt2srxh3xyxieegbaenn,43,Masculino,Branca,Não,SP,True,Brasil,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Analista de Dados/Data Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 7 a 10 anos,Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
fs1ge4lakuyw6eompod0hfscmyiy2997,43,Masculino,Branca,Não,MT,True,Brasil,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empreendedor ou Empregado (CNPJ),Agronegócios,Engenheiro de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Modelo 100% remoto,Modelo 100% remoto
2pqkr824sbeb4malodhw12pqkr8wrz90,43,Feminino,Branca,Não,RS,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Não Informado,Não informado,de R$ 16.001/mês a R$ 20.000/mês,de 7 a 10 anos,Modelo 100% remoto,Modelo 100% remoto
58xjydmt6pgs2j4plolyb58xjydmt690,43,Masculino,Branca,Não,ES,True,Brasil,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Engenheiro de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Modelo 100% remoto,Modelo 100% remoto
00zdh8h58yq60jymwr800zdh804g6mqy,43,Feminino,Parda,Não,BA,True,Brasil,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Outra Opção,Analista de Negócios/Business Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 5 a 6 anos,Modelo híbrido com dias fixos de trabalho presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
0lyipo6ygqh0wkmfvn10lyi8vufgtfc9,43,Masculino,Parda,Não,SP,True,Brasil,Doutorado ou Phd,Outras Engenharias (não incluir engenharia de software ou TI),Servidor Público,Outra Opção,Não Informado,Pleno,de R$ 25.001/mês a R$ 30.000/mês,de 3 a 4 anos,Modelo 100% presencial,Modelo híbrido com dias fixos de trabalho presencial
vk5cr5o221a4haj3vk5au3naykjltl6p,44,Masculino,Branca,Não,MG,True,Brasil,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,Não Informado,Júnior,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
djpc3zkhblh6dgkharep7rvdjpc3zoe1,44,Feminino,Branca,Não,SC,True,Brasil,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Agronegócios,Analista de Dados/Data Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Modelo 100% remoto,Modelo 100% remoto
za87181y1qbp5nahkzherza871o0euxw,44,Masculino,Branca,Não,MG,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Servidor Público,Setor Público,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Modelo 100% remoto,Modelo 100% remoto
e9fyf22qopmujb9y91ve9fyf2vz15fod,44,Masculino,Branca,Sim,MG,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Marketing,Engenheiro de Dados/Data Engineer/Data Architect,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Modelo híbrido com dias fixos de trabalho presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
40sdwz76gqnnvoosim40snrc96i23gd6,44,Masculino,Branca,Não,SP,True,Brasil,Não tenho graduação formal,Sem graduação formal,Somente Estudante (graduação),Não informado,Estudante,Não informado,Não informado,Não informado,Não informado,Não informado
d7y9nwxpp2m5jhrhz9rd7y9najaawr4l,44,Masculino,Branca,Não,SP,True,Brasil,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
i38fok9atsq1zso60li38fokjuzszu83,44,Feminino,Branca,Não,SP,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Telecomunicação,Engenheiro de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Modelo híbrido com dias fixos de trabalho presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
nyci8s8cafcr4c03e9p9inyci8sophni,44,Masculino,Parda,Não,GO,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Não Informado,Não informado,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,Modelo 100% presencial,Modelo 100% presencial
6mfbrgr62jkt9rjj6mfbr79yfwgvght0,44,Masculino,Parda,Não,ES,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,Analista de Negócios/Business Analyst,Sênior,de R$ 16.001/mês a R$ 20.000/mês,Não tenho experiência na área de dados,Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
mg9gz6kbsal53qsyxmg9gz6kg7mds9br,44,Masculino,Branca,Não,CE,True,Brasil,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Finanças ou Bancos,Não Informado,Júnior,de R$ 16.001/mês a R$ 20.000/mês,Menos de 1 ano,Modelo 100% presencial,Modelo 100% presencial
lu11rtzcq2xppwh939lu11rrs1l0kwwh,44,Masculino,Branca,Não,RS,True,Brasil,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Servidor Público,Setor Público,Não Informado,Não informado,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,Modelo 100% presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
1apmf7lt2khv98tl41apmf7l6mzse3r7,44,Masculino,Branca,Não,SP,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Outra Opção,Não Informado,Não informado,Acima de R$ 40.001/mês,Mais de 10 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
qifuqokfdjjq9miqifu62b40v9uxwjzc,44,Masculino,Parda,Não,DF,True,Brasil,Mestrado,Outra opção,Servidor Público,Educação,Analista de Dados/Data Analyst,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 1 a 2 anos,Modelo híbrido com dias fixos de trabalho presencial,Modelo 100% remoto
ujnnrc05k6w8vmwujnnr7bzmoox49g5y,44,Masculino,Amarela,Não,SP,True,Brasil,Mestrado,Outras Engenharias (não incluir engenharia de software ou TI),Empregado (CLT),Varejo,Não Informado,Não informado,Acima de R$ 40.001/mês,de 7 a 10 anos,Modelo híbrido com dias fixos de trabalho presencial,Modelo híbrido com dias fixos de trabalho presencial
at8s818qo6p9db8bpat8s818o85bwph0,44,Feminino,Branca,Não,SP,True,Brasil,Pós-graduação,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,Empregado (CLT),Outra Opção,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo 100% remoto
0ynphpqq424xyru40ynph0hownpmk1ca,44,Masculino,Parda,Não,DF,True,Brasil,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Servidor Público,Educação,Analista de Dados/Data Analyst,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 1 a 2 anos,Modelo híbrido com dias fixos de trabalho presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
83ahl8ygkonbcmbka83ahl8ygjnc69pj,44,Masculino,Parda,Não,MG,True,Brasil,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,"Desempregado, buscando recolocação",Não informado,Desempregado,Não informado,Não informado,Não informado,Não informado,Não informado
8mgl05k94quzkw238mgl0580hz9l6k7s,44,Prefiro não informar,Prefiro não informar,Não,RJ,True,Brasil,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,Finanças ou Bancos,Cientista de Dados/Data Scientist,Sênior,Acima de R$ 40.001/mês,de 7 a 10 anos,Modelo 100% remoto,Modelo 100% remoto
nqmnjwxo33rakvg8wxkgrxnqmnjoftrx,44,Masculino,Parda,Não,SP,True,Brasil,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Finanças ou Bancos,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
r6ku8hv6fanja1tjb31wir6ku8hv8woi,44,Masculino,Amarela,Não,SP,True,Brasil,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Servidor Público,Educação,Cientista de Dados/Data Scientist,Sênior,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo 100% remoto
gw5vlmxmj5494igw5vlmuk5ze09zcjm2,44,Masculino,Parda,Não,SP,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Internet/Ecommerce,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Modelo 100% presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
ypvxwfprfps6f6ttypv8j1iroxnj71oq,44,Masculino,Branca,Não,SP,True,Brasil,Pós-graduação,Outra opção,Empreendedor ou Empregado (CNPJ),Outra Opção,Não Informado,Não informado,de R$ 25.001/mês a R$ 30.000/mês,Mais de 10 anos,Modelo 100% presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
lzsfrix50dn8k9py9tnvlzsfrpvs5di2,44,Masculino,Parda,Não,DF,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Não Informado,Não informado,de R$ 30.001/mês a R$ 40.000/mês,de 7 a 10 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
33mj1sazc7bfs31h7xyl33mj1ktetcc5,44,Masculino,Branca,Não,SP,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Desempregado e não estou buscando recolocação,Educação,Outra Opção,Sênior,de R$ 30.001/mês a R$ 40.000/mês,Mais de 10 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
pbdo8s9b37aoa820d6jraupbdo8sf49p,44,Masculino,Branca,Não,DF,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Servidor Público,Setor Público,Outras Engenharias (não inclui dev),Pleno,de R$ 16.001/mês a R$ 20.000/mês,de 1 a 2 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)
2tkglfq8mvdq0819nbvh2tkglffv2y8z,44,Feminino,Branca,Não,SP,True,Brasil,Graduação/Bacharelado,Química / Física,"Desempregado, buscando recolocação",Não informado,Desempregado,Não informado,Não informado,Não informado,Não informado,Não informado
mtge1nkxnc9lilig06gmpmtge1esr3ao,44,Masculino,Branca,Não,PR,True,Brasil,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Não Informado,Não informado,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,Modelo 100% remoto,Modelo 100% remoto
